Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1985,1985,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1986,1986,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1987,1987,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1988,1988,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1989,1989,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1990,1990,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1991,1991,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1992,1992,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1993,1993,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1994,1994,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1995,1995,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1996,1996,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1997,1997,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1998,1998,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",1999,1999,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2000,2000,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2001,2001,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2002,2002,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2003,2003,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2004,2004,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2005,2005,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2006,2006,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2007,2007,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2008,2008,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2009,2009,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2010,2010,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2011,2011,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2012,2012,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2013,2013,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2014,2014,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2015,2015,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2016,2016,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2017,2017,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2018,2018,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2019,2019,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2020,2020,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2021,2021,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2022,2022,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.01,"Jute, raw or retted",2023,2023,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1984,1984,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1985,1985,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1986,1986,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1987,1987,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1988,1988,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1989,1989,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1990,1990,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1991,1991,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1992,1992,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1993,1993,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1994,1994,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1995,1995,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1996,1996,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1997,1997,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1998,1998,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,1999,1999,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2000,2000,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2001,2001,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2002,2002,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2003,2003,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2004,2004,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2005,2005,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2006,2006,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2007,2007,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2008,2008,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2009,2009,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2010,2010,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2011,2011,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2012,2012,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2013,2013,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2014,2014,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2015,2015,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2016,2016,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2017,2017,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2018,2018,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2019,2019,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2020,2020,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2021,2021,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2022,2022,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.05,Kapok fruit,2023,2023,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1984,1984,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1985,1985,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1986,1986,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1987,1987,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1988,1988,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1989,1989,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1990,1990,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1991,1991,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1992,1992,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1993,1993,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1994,1994,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1995,1995,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1996,1996,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1997,1997,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1998,1998,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),1999,1999,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2000,2000,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2001,2001,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2002,2002,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2003,2003,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2004,2004,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2005,2005,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2006,2006,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2007,2007,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2008,2008,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2009,2009,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2010,2010,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2011,2011,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2012,2012,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2013,2013,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2014,2014,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2015,2015,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2016,2016,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2017,2017,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2018,2018,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2019,2019,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2020,2020,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2021,2021,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2022,2022,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1499.01,Karite nuts (sheanuts),2023,2023,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1984,1984,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1985,1985,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1986,1986,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1987,1987,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1988,1988,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1989,1989,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1990,1990,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1991,1991,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1992,1992,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1993,1993,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1994,1994,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1995,1995,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1996,1996,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1997,1997,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1998,1998,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",1999,1999,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2000,2000,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2001,2001,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2002,2002,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2003,2003,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2004,2004,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2005,2005,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2006,2006,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2007,2007,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2008,2008,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2009,2009,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2010,2010,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2011,2011,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2012,2012,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2013,2013,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2014,2014,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2015,2015,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2016,2016,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2017,2017,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2018,2018,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2019,2019,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2020,2020,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2021,2021,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2022,2022,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1922.02,"Kenaf, and other textile bast fibres, raw or retted",2023,2023,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1984,1984,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1985,1985,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1986,1986,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1987,1987,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1988,1988,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1989,1989,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1990,1990,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1991,1991,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1992,1992,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1993,1993,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1994,1994,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1995,1995,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1996,1996,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1997,1997,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1998,1998,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,1999,1999,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2000,2000,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2001,2001,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2002,2002,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2003,2003,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2004,2004,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2005,2005,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2006,2006,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2007,2007,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2008,2008,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2009,2009,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2010,2010,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2011,2011,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2012,2012,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2013,2013,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2014,2014,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2015,2015,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2016,2016,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2017,2017,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2018,2018,t,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2019,2019,t,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2020,2020,t,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2021,2021,t,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2022,2022,t,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5510,Production,1352,Kiwi fruit,2023,2023,t,0,A,Official figure,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1984,1984,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1985,1985,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1986,1986,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1987,1987,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1988,1988,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1989,1989,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1990,1990,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1991,1991,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1992,1992,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1993,1993,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1994,1994,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1995,1995,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1996,1996,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1997,1997,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1998,1998,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,1999,1999,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2000,2000,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2001,2001,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2002,2002,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2003,2003,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2004,2004,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2005,2005,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2006,2006,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2007,2007,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2008,2008,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2009,2009,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2010,2010,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2011,2011,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2012,2012,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2013,2013,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2014,2014,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2015,2015,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2016,2016,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2017,2017,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2018,2018,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2019,2019,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2020,2020,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2021,2021,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2022,2022,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1379.02,Kola nuts,2023,2023,,,,,
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1984,1984,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1985,1985,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1986,1986,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1987,1987,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1988,1988,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1989,1989,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1990,1990,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1991,1991,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1992,1992,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1993,1993,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1994,1994,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1995,1995,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1996,1996,t,,M,"Missing value (data cannot exist, not applicable)",
QCL,Crops and livestock products,752,Sweden,5510,Production,1254,Leeks and other alliaceous vegetables,1997,1997,t,,M,"Missing value (data cannot exist, not applicable)",
